Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010
"06037190303","Census Tract 1903.03, Los Angeles County, California","ACSSF","ca","140","00","0004661",,,,,"06","037",,,"190303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190303","Census Tract 1903.03",,,,2608,2608,1639,267,50,133,0,416,103,1704,1221,177,12,55,0,164,75,204,1162,1688,1211,177,12,49,0,164,75,1152,204
"06037190401","Census Tract 1904.01, Los Angeles County, California","ACSSF","ca","140","00","0004662",,,,,"06","037",,,"190401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190401","Census Tract 1904.01",,,,2905,2905,1635,145,0,262,0,544,319,1639,1043,78,0,144,0,218,156,392,947,1622,1026,78,0,144,0,218,156,930,392
"06037190402","Census Tract 1904.02, Los Angeles County, California","ACSSF","ca","140","00","0004663",,,,,"06","037",,,"190402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190402","Census Tract 1904.02",,,,2169,2169,1530,80,0,282,0,159,118,1229,907,56,0,137,0,72,57,210,786,1226,904,56,0,137,0,72,57,783,210
"06037190510","Census Tract 1905.10, Los Angeles County, California","ACSSF","ca","140","00","0004664",,,,,"06","037",,,"190510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190510","Census Tract 1905.10",,,,3710,3710,1432,262,0,570,0,1278,168,1595,695,166,0,267,0,384,83,559,562,1595,695,166,0,267,0,384,83,562,559
"06037190520","Census Tract 1905.20, Los Angeles County, California","ACSSF","ca","140","00","0004665",,,,,"06","037",,,"190520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190520","Census Tract 1905.20",,,,3864,3864,1722,159,11,659,0,978,335,1531,751,117,11,203,0,347,102,527,646,1387,659,117,11,164,0,347,89,609,472
"06037190701","Census Tract 1907.01, Los Angeles County, California","ACSSF","ca","140","00","0004666",,,,,"06","037",,,"190701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190701","Census Tract 1907.01",,,,1551,1551,862,71,10,270,0,247,91,835,590,37,0,131,0,49,28,136,513,758,520,37,0,124,0,49,28,463,116
"06037190702","Census Tract 1907.02, Los Angeles County, California","ACSSF","ca","140","00","0004667",,,,,"06","037",,,"190702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190702","Census Tract 1907.02",,,,1161,1161,658,80,0,98,0,182,143,724,439,80,0,28,0,84,93,215,358,640,385,80,0,14,0,68,93,304,199
"06037190801","Census Tract 1908.01, Los Angeles County, California","ACSSF","ca","140","00","0004668",,,,,"06","037",,,"190801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190801","Census Tract 1908.01",,,,3001,3001,1472,330,51,196,11,688,253,1244,682,116,0,86,0,229,131,433,563,1172,636,116,0,84,0,217,119,527,399
"06037190802","Census Tract 1908.02, Los Angeles County, California","ACSSF","ca","140","00","0004669",,,,,"06","037",,,"190802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190802","Census Tract 1908.02",,,,2944,2944,1356,279,39,263,0,408,599,1423,759,188,20,89,0,155,212,458,649,1265,646,165,20,81,0,155,198,536,435
"06037190901","Census Tract 1909.01, Los Angeles County, California","ACSSF","ca","140","00","0004670",,,,,"06","037",,,"190901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190901","Census Tract 1909.01",,,,3613,3613,1303,174,12,144,0,1646,334,1193,465,12,3,76,0,466,171,764,281,1120,435,12,3,53,0,446,171,251,744
"06037190902","Census Tract 1909.02, Los Angeles County, California","ACSSF","ca","140","00","0004671",,,,,"06","037",,,"190902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190902","Census Tract 1909.02",,,,3711,3711,1665,204,0,100,29,1504,209,1536,736,160,0,39,29,471,101,667,598,1447,683,147,0,33,29,454,101,545,650
"06037191000","Census Tract 1910, Los Angeles County, California","ACSSF","ca","140","00","0004672",,,,,"06","037",,,"191000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191000","Census Tract 1910",,,,4894,4894,2807,285,130,925,0,488,259,2991,1747,155,81,588,0,331,89,634,1449,2829,1671,155,16,567,0,331,89,1373,634
"06037191110","Census Tract 1911.10, Los Angeles County, California","ACSSF","ca","140","00","0004673",,,,,"06","037",,,"191110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191110","Census Tract 1911.10",,,,3104,3104,2324,41,0,227,0,367,145,1016,731,16,0,88,0,131,50,329,565,979,711,16,0,88,0,114,50,545,312
