APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit
5127015021,12/27/17,2017,9,2204 S WALL ST,LOS ANGELES ,90011,3,3
5127023004,4/3/17,2017,14,1723 S SANTEE ST,LOS ANGELES ,90015,6,
5127029037,1/24/18,2018,9,1910 S LOS ANGELES ST,LOS ANGELES ,90011,31,
5127032019,2/5/20,2020,9,248 E 23RD ST,LOS ANGELES ,90011,2,
5127033021,4/23/19,2019,9,206 E 24TH ST,LOS ANGELES ,90011,2,
5127036022,1/7/20,2020,9,210 E 25TH ST,LOS ANGELES ,90011,3,4
5128002016,7/16/19,2019,9,232 E 27TH ST,LOS ANGELES ,90011,3,4
5128002028,1/22/20,2020,9,229 E 28TH ST,LOS ANGELES ,90011,2,
5128003034,5/14/19,2019,9,211 1/2 E 29TH ST,LOS ANGELES ,90011,2,
5128003039,3/22/21,2021,9,117 E 29TH ST,LOS ANGELES ,90011,2,
5128004031,3/10/16,2016,9,225 E 30TH ST,LOS ANGELES ,90011,2,
5128012020,10/29/19,2019,9,637 E 28TH ST,LOS ANGELES ,90011,3,
5128014005,2/1/21,2021,9,608 E 29TH ST,LOS ANGELES ,90011,2,
5131005002,10/2/19,2019,14,707 E WASHINGTON BLVD,LOS ANGELES ,90021,3,
5131021009,2/26/20,2020,9,927 E 25TH ST,LOS ANGELES ,90011,2,
5135020016,4/24/18,2018,1,1349 S CONSTANCE ST,LOS ANGELES ,90015,2,
5136003001,1/22/14,2014,1,1001 S PARK VIEW ST,Los Angeles ,90006,2,
5136003002,1/22/14,2014,1,1005 S PARK VIEW ST,Los Angeles ,90006,2,
5136003004,6/10/15,2015,1,1017 S PARK VIEW ST,LOS ANGELES ,90006,3,
5136004009,5/4/22,2022,1,924 S PARK VIEW ST,LOS ANGELES ,90006,12,
5136005018,2/9/18,2018,1,958 S GRAND VIEW ST,LOS ANGELES ,90006,7,
5136019015,7/7/16,2016,1,1153 S WESTLAKE AVE,LOS ANGELES ,90006,7,
5136020005,5/12/15,2015,1,1845 W 11TH PL,LOS ANGELES ,90006,4,
5137010009,12/14/12,2012,1,1026 S BLAINE ST,Los Angeles ,90015,16,
5137015012,2/6/19,2019,1,1030 S UNION AVE,LOS ANGELES ,90015,5,
5137015014,2/6/19,2019,1,1036 S UNION AVE,LOS ANGELES ,90015,3,
5137015016,2/6/19,2019,1,1040 S UNION AVE,LOS ANGELES ,90015,4,
5137022003,10/1/12,2012,1,1320 W 11TH ST,Los Angeles ,90015,2,
5138005015,3/14/08,2008,14,916 W JAMES M. WOOD BLVD,Los Angeles ,90015,33,
5141001901,2/13/18,2018,1,623 S WESTLAKE AVE,LOS ANGELES ,90057,5,
5141020012,7/12/18,2018,1,831 S WESTLAKE AVE,LOS ANGELES ,90057,9,
5141020019,7/12/18,2018,1,835 S WESTLAKE AVE,LOS ANGELES ,90057,8,
5141023005,8/7/19,2019,1,821 S GRAND VIEW ST,LOS ANGELES ,90057,7,
5141023006,8/7/19,2019,1,827 S GRAND VIEW ST,LOS ANGELES ,90057,4,
5141026006,5/16/08,2008,1,825 S CORONADO ST,Los Angeles ,90057,4,
5142003012,8/29/14,2014,1,707 1/2 S BONNIE BRAE ST,Los Angeles ,90057,5,
5142023006,9/24/20,2020,1,1535 W 8TH ST,LOS ANGELES ,90017,1,
5142023013,11/13/18,2018,1,1532 W CAMBRIA ST,LOS ANGELES ,90017,9,57
5142027007,1/11/13,2013,1,1515 W WILSHIRE BLVD,Los Angeles ,90017,29,218
5143001004,12/23/15,2015,1,1312 W 8TH ST,LOS ANGELES ,90017,5,
5143001005,12/23/15,2015,1,806 S COLUMBIA AVE,LOS ANGELES ,90017,2,
5143001014,1/12/17,2017,1,1312 W 8TH ST,LOS ANGELES ,90017,7,
5143009004,11/6/19,2019,1,734 S HARTFORD AVE,LOS ANGELES ,90017,2,
5143010010,11/6/19,2019,1,740 S HARTFORD AVE,LOS ANGELES ,90017,4,
5143011001,4/22/16,2016,1,762 S COLUMBIA AVE,LOS ANGELES ,90017,4,
5143021015,10/11/13,2013,1,1140 W INGRAHAM ST,Los Angeles ,90017,12,
5147010001,9/19/18,2018,14,721 E 5TH ST,LOS ANGELES ,90013,33,
5147029048,4/12/19,2019,14,660 S STANFORD AVE,LOS ANGELES ,90021,52,82
5153002010,2/21/18,2018,1,250 S BURLINGTON AVE,LOS ANGELES ,90057,2,
5153002028,7/14/14,2014,1,260 S BURLINGTON AVE,Los Angeles ,90026,4,
5153016044,1/17/18,2018,1,249 S COLUMBIA PL,LOS ANGELES ,90026,2,
5153024018,8/14/17,2017,1,481 S HARTFORD AVE,LOS ANGELES ,90017,9,
5153024019,8/14/17,2017,1,485 S HARTFORD AVE,LOS ANGELES ,90017,8,
5153024020,8/14/17,2017,1,456 S WITMER ST,LOS ANGELES ,90017,10,
5153024021,6/16/16,2016,1,472 S WITMER ST,LOS ANGELES ,90017,2,
5153024022,8/14/17,2017,1,491 S HARTFORD AVE,LOS ANGELES ,90017,4,
5153024025,6/16/16,2016,1,476 S WITMER ST,LOS ANGELES ,90017,3,
5153028007,1/22/15,2015,1,1439 W 3RD ST,LOS ANGELES ,90026,4,
5153028014,1/22/15,2015,1,1432 W MIRAMAR ST,LOS ANGELES ,90026,15,
5154001003,2/13/19,2019,13,114 S BONNIE BRAE ST,LOS ANGELES ,90057,12,
5154001023,6/27/08,2008,13,208 S BONNIE BRAE ST,Los Angeles ,90057,20,
5154003009,8/7/08,2008,1,240 S WESTLAKE AVE,Los Angeles ,90057,28,0
5154003010,8/7/08,2008,1,240 S WESTLAKE AVE,Los Angeles ,90057,8,114
5154004004,11/20/19,2019,1,117 S WESTLAKE AVE,LOS ANGELES ,90057,4,
5154006010,8/1/18,2018,1,155 S MOUNTAIN VIEW AVE,LOS ANGELES ,90057,20,
5154012019,8/7/19,2019,13,2226 W VALLEY ST,LOS ANGELES ,90057,3,
5154015003,6/29/22,2022,13,234 S CARONDELET ST,LOS ANGELES ,90057,2,
5154017009,11/29/17,2017,13,2320 W MIRAMAR ST,LOS ANGELES ,90057,4,
5154029016,1/21/20,2020,1,501 S WESTLAKE AVE,LOS ANGELES ,90057,4,
5154029017,1/21/20,2020,1,437 S WESTLAKE AVE,LOS ANGELES ,90057,10,
5154036008,7/9/18,2018,1,2347 W OCEAN VIEW AVE,LOS ANGELES ,90057,2,
5154037003,5/20/21,2021,1,2310 W OCEAN VIEW AVE,LOS ANGELES ,90057,3,
5155004021,11/6/17,2017,13,139 S OCCIDENTAL BLVD,LOS ANGELES ,90057,12,
5155006001,5/8/19,2019,13,201 S RENO ST,LOS ANGELES ,90057,10,
5155009013,5/26/15,2015,1,336 S RENO ST,LOS ANGELES ,90057,8,
5155009014,5/26/15,2015,1,326 S RENO ST,LOS ANGELES ,90057,8,
5155013004,8/19/15,2015,13,218 S OCCIDENTAL BLVD,LOS ANGELES ,90057,6,
5155013005,8/19/15,2015,13,224 S OCCIDENTAL BLVD,LOS ANGELES ,90057,5,
5155021016,8/17/16,2016,1,335 S RAMPART BLVD,LOS ANGELES ,90057,4,
5155021018,8/17/16,2016,1,329 S RAMPART BLVD,LOS ANGELES ,90057,4,
5155022021,5/22/18,2018,13,238 S BENTON WAY,LOS ANGELES ,90057,2,
5155027007,1/13/16,2016,1,305 S CORONADO ST,LOS ANGELES ,90057,1,
5155029009,2/2/17,2017,1,521 S CARONDELET ST,LOS ANGELES ,90057,8,
5155033008,5/23/19,2019,13,284 S CORONADO ST,LOS ANGELES ,90057,2,
5156005021,10/9/19,2019,13,144 N ROBINSON ST,LOS ANGELES ,90026,2,
5156011006,3/6/17,2017,13,129 N RENO ST,LOS ANGELES ,90026,4,7
5156016002,1/28/19,2019,13,2812 W TEMPLE ST,LOS ANGELES ,90026,4,
5156016017,1/5/15,2015,13,2827 W HYANS ST,LOS ANGELES ,90026,2,
5156022013,10/2/07,2007,13,2748 W HYANS ST,Los Angeles ,90026,4,
5156022016,10/2/07,2007,13,2751 W COUNCIL ST,Los Angeles ,90026,3,
5156024013,10/7/16,2016,13,331 N LA FAYETTE PARK PL,LOS ANGELES ,90026,2,
5156025010,5/1/19,2019,13,404 N LA FAYETTE PARK PL,LOS ANGELES ,90026,1,3
5156028014,8/14/18,2018,13,141 N RAMPART BLVD,LOS ANGELES ,90026,5,
5157006008,6/9/17,2017,13,312 N CORONADO ST,LOS ANGELES ,90026,3,
5157007011,6/25/19,2019,13,212 N CARONDELET ST,LOS ANGELES ,90026,2,
5157007023,7/27/22,2022,13,241 N PARK VIEW ST,LOS ANGELES ,90026,3,
5157007026,4/23/19,2019,13,227 N PARK VIEW ST,LOS ANGELES ,90026,2,
5157008006,5/18/15,2015,13,226 N CORONADO ST,LOS ANGELES ,90026,2,
5157011011,5/8/19,2019,13,117 N ROSEMONT AVE,LOS ANGELES ,90026,8,
5157017010,3/14/18,2018,13,2201 W COURT ST,LOS ANGELES ,90026,2,5
5157017031,6/19/19,2019,13,2219 W COURT ST,LOS ANGELES ,90026,2,6
5157018005,4/9/21,2021,13,252 1/2 N ROSEMONT AVE,LOS ANGELES ,90026,3,
5157018024,3/30/18,2018,13,131 N ROSELAKE AVE,LOS ANGELES ,90026,2,
5157018043,4/17/19,2019,13,2208 W COURT ST,LOS ANGELES ,90026,2,
5157018045,11/21/16,2016,13,247 N LAKE ST,LOS ANGELES ,90026,2,41
5157020021,3/1/18,2018,13,230 N LAKE ST,LOS ANGELES ,90026,4,0
5157020023,3/1/18,2018,13,228 N LAKE ST,LOS ANGELES ,90026,3,36
5157021028,12/21/18,2018,13,218 N ALVARADO ST,LOS ANGELES ,90026,2,
5157021030,12/21/18,2018,13,220 N ALVARADO ST,LOS ANGELES ,90026,3,
5157023015,8/21/19,2019,13,418 N ALVARADO ST,LOS ANGELES ,90026,2,
5157025029,6/5/19,2019,13,319 N WESTLAKE AVE,LOS ANGELES ,90026,2,
5159004006,5/22/19,2019,13,308 N BURLINGTON AVE,LOS ANGELES ,90026,2,
5159006009,8/22/16,2016,13,229 N BURLINGTON AVE,LOS ANGELES ,90026,3,
5159009005,7/16/19,2019,13,234 N BURLINGTON AVE,LOS ANGELES ,90026,3,
5159009014,10/12/18,2018,13,241 N UNION AVE,LOS ANGELES ,90026,4,
5159014009,6/5/17,2017,13,1417 W BEVERLY BLVD,LOS ANGELES ,90026,1,
5159023011,4/4/13,2013,13,1623 W TEMPLE ST,Los Angeles ,90026,2,0
5159023013,4/4/13,2013,13,1631 W TEMPLE ST,Los Angeles ,90026,2,0
5159023014,4/4/13,2013,13,1635 W TEMPLE ST,Los Angeles ,90026,4,0
5159023016,4/4/13,2013,13,1643 W TEMPLE ST,Los Angeles ,90026,2,0
5159023017,4/4/13,2013,13,1647 W TEMPLE ST,Los Angeles ,90026,3,49
5160004009,8/3/21,2021,1,352 N LAVETA TER,LOS ANGELES ,90026,2,
5160009012,1/19/21,2021,1,1415 W COURT ST,LOS ANGELES ,90026,2,
5160009013,1/19/21,2021,1,1411 W COURT ST,LOS ANGELES ,90026,4,
5160009023,10/23/14,2014,1,345 N DOUGLAS ST,Los Angeles ,90026,2,
5160011010,1/6/17,2017,1,1346 W COURT ST,LOS ANGELES ,90026,2,
5160020030,6/26/18,2018,1,316 N EAST EDGEWARE RD,LOS ANGELES ,90026,4,
5160022028,8/20/15,2015,1,401 N BOYLSTON ST,LOS ANGELES ,90012,8,0
5160022029,8/20/15,2015,1,407 N BOYLSTON ST,LOS ANGELES ,90012,3,0
5160022030,8/24/15,2015,1,411 N BOYLSTON ST,LOS ANGELES ,90026,3,121
5160022032,1/23/19,2019,1,305 N BOYLSTON ST,LOS ANGELES ,90012,2,
5172020012,12/18/19,2019,14,367 S CLARENCE ST,LOS ANGELES ,0,2,
5174003015,10/11/22,2022,14,627 1/2 N ECHANDIA ST,LOS ANGELES ,90033,1,
5174005018,10/23/19,2019,14,632 N BOYLE AVE,LOS ANGELES ,90033,2,4
5174010034,6/27/18,2018,14,1617 1/4 E CESAR E CHAVEZ AVE,LOS ANGELES ,90033,2,
5174014041,2/11/19,2019,14,1820 E PENNSYLVANIA AVE,LOS ANGELES ,90033,2,
5174018057,7/21/16,2016,14,205 S STATE ST,LOS ANGELES ,90033,4,
5174019047,2/9/22,2022,14,351 S STATE ST,LOS ANGELES ,90033,2,
5174024005,11/15/18,2018,14,1604 E PLEASANT AVE,LOS ANGELES ,90033,2,
5174024011,3/12/19,2019,14,1612 E PLEASANT AVE,LOS ANGELES ,90033,3,
5175004018,9/17/19,2019,14,620 N BREED ST,LOS ANGELES ,90033,4,
5175009008,8/23/21,2021,14,426 N BREED ST,LOS ANGELES ,90033,2,
5175014008,4/7/20,2020,14,327 N CHICAGO ST,LOS ANGELES ,90033,2,
5177016016,1/9/19,2019,14,2417 E HOUSTON ST,LOS ANGELES ,90033,2,4
5177020004,5/18/16,2016,14,2508 E HOUSTON ST,LOS ANGELES ,90033,2,4
5177020009,11/20/19,2019,14,2538 E HOUSTON ST,LOS ANGELES ,90033,3,
5177020024,1/12/16,2016,14,2511 E MALABAR ST,LOS ANGELES ,90033,2,
5177026019,1/31/22,2022,14,2531 E FOLSOM ST,LOS ANGELES ,90033,2,
5177027008,2/19/20,2020,14,2426 E BOULDER ST,LOS ANGELES ,90033,3,
5177027021,12/8/20,2020,14,2437 E FOLSOM ST,LOS ANGELES ,90033,2,
5177029015,6/25/19,2019,14,2507 E CINCINNATI ST,LOS ANGELES ,90033,2,4
5177034015,7/2/18,2018,14,306 N SOTO ST,LOS ANGELES ,90033,2,
5179014900,5/12/22,2022,14,3551 E 4TH ST,LOS ANGELES ,90063,2,
5180001013,2/25/22,2022,14,228 N SOTO ST,LOS ANGELES ,90033,2,
5180002002,2/8/19,2019,14,2424 E MICHIGAN AVE,LOS ANGELES ,90033,2,
5180002029,4/24/18,2018,14,2423 E 1ST ST,LOS ANGELES ,90033,2,29
5180003006,3/15/17,2017,14,130 S SOTO ST,LOS ANGELES ,90033,2,5
5180003028,2/19/20,2020,14,2416 E 1ST ST,LOS ANGELES ,90033,2,
5180006030,6/5/19,2019,14,2522 E GLEASON AVE,LOS ANGELES ,90033,2,
5180008010,3/30/18,2018,14,318 N MATHEWS ST,LOS ANGELES ,90033,2,
5180008011,5/23/19,2019,14,325 N FICKETT ST,LOS ANGELES ,90033,3,
5180010031,11/13/20,2020,14,2622 E MICHIGAN AVE,LOS ANGELES ,90033,4,
5180012032,1/13/17,2017,14,2613 E 4TH ST,LOS ANGELES ,90033,2,
5183001017,5/23/19,2019,14,2025 E NEW JERSEY ST,LOS ANGELES ,90033,2,
5183005014,5/8/19,2019,14,125 N SOTO ST,LOS ANGELES ,90033,3,
5183013001,8/14/19,2019,14,311 S SOTO ST,LOS ANGELES ,90033,3,
5183013010,4/25/18,2018,14,2310 E 3RD ST,LOS ANGELES ,90033,2,2
5183015026,7/22/19,2019,14,526 S BREED ST,LOS ANGELES ,90033,5,
5183016028,4/2/18,2018,14,514 S CHICAGO ST,LOS ANGELES ,90033,3,5
5183019003,8/15/16,2016,14,516 S ST LOUIS ST,LOS ANGELES ,90033,2,
5185032018,7/9/15,2015,14,740 S MOTT ST,LOS ANGELES ,90023,2,
5185034014,3/22/16,2016,14,2730 E OREGON ST,LOS ANGELES ,90023,2,
5186008004,5/8/19,2019,14,507 S LORENA ST,LOS ANGELES ,90063,2,
5188006021,2/5/20,2020,14,3553 E PERCY ST,LOS ANGELES ,90023,3,4
5188006026,8/14/18,2018,14,3529 E PERCY ST,LOS ANGELES ,90023,3,6
5188006036,11/5/18,2018,14,3561 E PERCY ST,LOS ANGELES ,90023,3,
5188008007,7/3/17,2017,14,3632 E PERCY ST,LOS ANGELES ,90023,2,6
5188008008,7/3/17,2017,14,3638 E PERCY ST,LOS ANGELES ,90023,2,
5188014005,10/23/19,2019,14,3554 E 7TH ST,LOS ANGELES ,90023,2,
5188014015,11/9/22,2022,14,1012 S SPENCE ST,LOS ANGELES ,90023,3,
5188022018,5/23/18,2018,14,938 S BERNAL AVE,LOS ANGELES ,90023,2,
5189001002,12/21/22,2022,14,908 S BOYLE AVE,LOS ANGELES ,90023,2,
5189006006,9/25/19,2019,14,2471 E 7TH ST,LOS ANGELES ,90023,2,
5201014012,5/29/19,2019,14,1039 N CUMMINGS ST,LOS ANGELES ,90033,3,
5201014014,5/12/16,2016,14,1031 N CUMMINGS ST,LOS ANGELES ,90033,2,
5201016001,8/31/07,2007,14,1910 E MARENGO ST,Los Angeles ,90033,2,
5202007010,12/18/19,2019,14,1120 N CORNWELL ST,LOS ANGELES ,90033,2,
5202007020,1/29/21,2021,14,1126 N CORNWELL ST,LOS ANGELES ,90033,3,
5202014008,1/23/19,2019,14,1400 N SOTO ST,LOS ANGELES ,90033,3,
5202014010,6/1/16,2016,14,2435 E LANCASTER AVE,LOS ANGELES ,90033,2,
5202015016,12/27/22,2022,14,1525 N RICARDO ST,LOS ANGELES ,90033,2,
5202016006,6/24/22,2022,14,1542 N RICARDO ST,LOS ANGELES ,90033,2,
5207010024,8/28/14,2014,1,4123 N GRIFFIN AVE,Los Angeles ,90031,2,
5209035006,4/13/20,2020,14,4127 E SUPREME CT,LOS ANGELES ,90032,2,
5210003011,7/31/18,2018,1,2013 N WORKMAN ST,LOS ANGELES ,90031,2,
5210005026,7/6/21,2021,14,1805 N WORKMAN ST,LOS ANGELES ,90031,2,
5210008011,7/30/19,2019,14,1848 N WORKMAN ST,LOS ANGELES ,90031,2,
5210013029,12/21/16,2016,14,1836 N SICHEL ST,LOS ANGELES ,90031,2,27
5210024002,5/23/19,2019,14,1829 N HANCOCK ST,LOS ANGELES ,90031,2,
5210024003,5/23/19,2019,14,3024 N NORTH MAIN ST,LOS ANGELES ,90031,2,
5210024009,4/17/19,2019,14,1825 N HANCOCK ST,LOS ANGELES ,90031,2,
5210024011,7/23/19,2019,14,1817 N HANCOCK ST,LOS ANGELES ,90031,2,
5210030024,6/16/16,2016,14,3219 E BALDWIN ST,LOS ANGELES ,90031,2,
5210033001,1/31/22,2022,14,1926 N EASTLAKE AVE,LOS ANGELES ,90031,3,
5211014026,12/15/15,2015,14,3620 N BROADWAY ,LOS ANGELES ,90031,2,
5213035012,7/19/17,2017,14,4716 E TWINING ST,LOS ANGELES ,90032,2,
5216008017,4/3/08,2008,14,2608 N EASTERN AVE,Los Angeles ,90032,3,
5218019036,10/1/14,2014,14,4936 E BARSTOW ST,Los Angeles ,90032,1,
5219012022,6/15/17,2017,14,3417 N CHADWICK DR,LOS ANGELES ,90032,2,
5229027014,3/3/17,2017,14,1014 N SENTINEL AVE,LOS ANGELES ,90063,2,
5302027010,11/5/18,2018,14,3716 N MONTEREY RD,LOS ANGELES ,90032,2,
5303005010,1/12/21,2021,1,4522 N GRIFFIN AVE,LOS ANGELES ,90031,3,
5305024004,4/18/16,2016,14,4434 E TOPAZ ST,LOS ANGELES ,90032,1,
5305042003,6/14/17,2017,14,4508 E ESMERALDA ST,LOS ANGELES ,90032,2,4
5305043003,5/18/22,2022,14,4442 E TURQUOISE ST,LOS ANGELES ,90032,2,
5307002040,6/12/15,2015,14,3951 N DRYSDALE AVE,LOS ANGELES ,90032,1,
5309024003,1/4/18,2018,14,5561 E HUNTINGTON NORTH DR,LOS ANGELES ,90032,4,
5309027001,2/5/20,2020,14,5646 E BERKSHIRE DR,LOS ANGELES ,90032,2,
5312005014,3/21/18,2018,14,6101 N TOLTEC WAY,LOS ANGELES ,90042,4,
5312008017,4/24/18,2018,14,5937 N MONTEREY ROAD,LOS ANGELES ,90042,2,13
5401002023,10/22/18,2018,13,700 N LUCILE AVE,LOS ANGELES ,90026,2,
5401008014,5/23/19,2019,13,3415 W BELLEVUE AVE,LOS ANGELES ,90026,4,
5401008018,11/6/19,2019,13,617 N MICHELTORENA ST,LOS ANGELES ,90026,3,
5401013021,10/3/22,2022,13,3317 W LONDON ST,LOS ANGELES ,90026,2,
5401013024,10/3/22,2022,13,3321 W LONDON ST,LOS ANGELES ,90026,2,
5401014016,7/16/18,2018,13,631 N DILLON ST,LOS ANGELES ,90026,2,
5401019002,12/7/18,2018,13,714 N DILLON ST,LOS ANGELES ,90026,3,
5401019025,6/25/14,2014,13,3012 W MARATHON ST,Los Angeles ,90026,3,
5401022019,1/7/20,2020,13,3105 W BELLEVUE AVE,LOS ANGELES ,90026,3,
5401026014,5/22/19,2019,13,650 N PARKMAN AVE,LOS ANGELES ,90026,4,
5401026017,12/30/16,2016,13,636 N PARKMAN AVE,LOS ANGELES ,90026,2,4
5401027017,8/14/17,2017,13,736 N PARKMAN AVE,LOS ANGELES ,90026,2,
5402001004,5/16/17,2017,13,1131 N BENTON WAY,LOS ANGELES ,90026,3,
5402001031,11/19/20,2020,13,2906 W RESERVOIR ST,LOS ANGELES ,90026,2,
5402003012,11/4/20,2020,13,870 N LA FAYETTE PARK PL,LOS ANGELES ,90026,4,
5402003025,9/23/14,2014,13,901 N BENTON WAY,Los Angeles ,90026,2,
5402004025,12/16/09,2009,13,2710 W MARATHON ST,Los Angeles ,90026,4,
5402006030,9/22/16,2016,13,656 N OCCIDENTAL BLVD,LOS ANGELES ,90026,2,
5402010011,1/7/15,2015,13,636 N RAMPART BLVD,LOS ANGELES ,90026,2,3
5402010019,1/31/22,2022,13,614 N RAMPART BLVD,LOS ANGELES ,90026,2,
5402013001,6/3/19,2019,13,904 N BENTON WAY,LOS ANGELES ,90026,3,
5402013025,8/27/14,2014,13,1001 N RAMPART BLVD,Los Angeles ,90026,2,
5402021001,8/28/14,2014,13,852 N CORONADO ST,Los Angeles ,90026,2,
5402021002,3/8/16,2016,13,846 N CORONADO ST,LOS ANGELES ,90026,4,
5402027026,6/3/14,2014,13,813 N ROSEMONT AVE,Los Angeles ,90026,2,
5402031026,1/31/18,2018,13,2225 W SUNSET BLVD,LOS ANGELES ,90026,11,
5402032003,7/5/22,2022,13,2210 W RESERVOIR ST,LOS ANGELES ,90026,2,
5402032012,8/6/18,2018,13,2237 W ELSINORE ST,LOS ANGELES ,90026,2,
5402037004,2/9/22,2022,13,2101 W KENT ST,LOS ANGELES ,90026,2,
5402039016,6/18/19,2019,13,2135 W BELLEVUE AVE,LOS ANGELES ,90026,12,
5404003017,6/15/18,2018,13,1035 N BONNIE BRAE ST,LOS ANGELES ,90026,6,
5404003018,6/15/18,2018,13,1029 N BONNIE BRAE ST,LOS ANGELES ,90026,23,
5404003019,6/15/18,2018,13,1027 N BONNIE BRAE ST,LOS ANGELES ,90026,6,
5404003021,3/12/19,2019,13,1017 N BONNIE BRAE ST,LOS ANGELES ,90026,2,
5404004013,6/5/18,2018,13,916 N ALVARADO ST,LOS ANGELES ,90026,1,
5404022017,11/22/17,2017,1,1046 N WEST KENSINGTON ROAD,LOS ANGELES ,90026,5,
5405001026,2/18/15,2015,1,1492 W SUNSET BLVD,LOS ANGELES ,90026,2,
5405007012,3/6/19,2019,1,1126 N WEST EDGEWARE RD,LOS ANGELES ,90026,4,
5405022012,4/12/18,2018,1,1274 W SUNSET BLVD,LOS ANGELES ,90026,3,
5406001030,2/28/17,2017,13,1375 N SUTHERLAND ST,LOS ANGELES ,90026,6,
5406011016,4/7/17,2017,13,1320 N DOUGLAS ST,LOS ANGELES ,90026,2,
5406011020,9/25/19,2019,13,1327 W LILAC TER,LOS ANGELES ,90026,8,
5406014025,2/12/19,2019,1,1232 W LILAC PL,LOS ANGELES ,90026,3,
5406015001,5/8/19,2019,1,1255 W SUNSET BLVD,LOS ANGELES ,90026,5,
5406016007,3/21/14,2014,1,1205 W SUNSET BLVD,Los Angeles ,90026,2,
5406016023,3/21/14,2014,1,1247 W SUNSET BLVD,Los Angeles ,90026,2,
5406016026,5/8/19,2019,1,1251 W SUNSET BLVD,LOS ANGELES ,90026,5,
5406021032,9/10/15,2015,1,917 N BEAUDRY AVE,LOS ANGELES ,90012,3,
5406021033,9/10/15,2015,1,923 N BEAUDRY AVE,LOS ANGELES ,90012,4,
5406022028,9/13/17,2017,1,1014 N WHITE KNOLL DR,LOS ANGELES ,90012,2,
5406024006,3/13/17,2017,1,963 N FIGUEROA TER,LOS ANGELES ,90012,2,
5406024008,5/3/16,2016,1,973 N FIGUEROA TER,LOS ANGELES ,90012,2,
5406027014,6/26/18,2018,1,1021 W ALPINE ST,LOS ANGELES ,90012,6,
5407005007,8/14/18,2018,1,821 W BARTLETT ST,LOS ANGELES ,90012,2,
5407009019,7/9/18,2018,1,823 N CLEVELAND ST,LOS ANGELES ,90012,6,
5408013004,6/12/20,2020,1,646 N SPRING ST,LOS ANGELES ,90012,12,
5410007006,9/3/13,2013,14,1028 E CESAR E CHAVEZ AVE,Los Angeles ,90033,1,
5414002001,3/11/08,2008,1,971 N YALE ST,Los Angeles ,90012,4,
5414005003,2/2/12,2012,1,931  CHUNG KING RD,Los Angeles ,90012,1,
5414005062,2/2/12,2012,1,953 1/2 N CHUNG KING RD,Los Angeles ,90012,1,
5414018012,3/16/21,2021,1,445 W COTTAGE HOME ST,LOS ANGELES ,90012,6,
5415008010,3/20/19,2019,13,2121 N PARK DR,LOS ANGELES ,90026,2,
5415011039,4/23/21,2021,13,1464 W MORTON PL,LOS ANGELES ,90026,3,
5415026007,4/25/14,2014,1,732 W AMADOR ST,Los Angeles ,90012,2,
5419013007,11/30/21,2021,13,1487 W SCOTT AVE,LOS ANGELES ,90026,3,
5419018014,7/6/22,2022,13,1506 N GLENDALE BLVD,LOS ANGELES ,90026,2,
5419020024,12/10/19,2019,13,1437 N LAKE SHORE AVE,LOS ANGELES ,90026,2,
5419020029,12/17/14,2014,13,1900 W SCOTT AVE,LOS ANGELES ,90026,2,
5419023010,12/2/21,2021,13,1449 N ECHO PARK AVE,LOS ANGELES ,90026,2,
5419023020,1/3/23,2023,13,1454 N LOGAN ST,LOS ANGELES ,90026,2,
5420012008,6/21/17,2017,13,1807 W EFFIE ST,LOS ANGELES ,90026,2,
5420013016,2/11/19,2019,13,1876 N LEMOYNE ST,LOS ANGELES ,90026,2,
5420014011,6/29/18,2018,13,1913 N VESTAL AVE,LOS ANGELES ,90026,3,
5420016003,10/26/11,2011,13,2037 N PRESTON AVE,Los Angeles ,90026,2,
5420016004,10/26/11,2011,13,2033 N PRESTON AVE,Los Angeles ,90026,3,
5420021006,10/23/17,2017,13,1612 W BAXTER ST,LOS ANGELES ,90026,2,
5420028019,2/28/17,2017,13,1625 N MORTON AVE,LOS ANGELES ,90026,2,
5420030027,5/12/21,2021,13,1834 N ECHO PARK AVE,LOS ANGELES ,90026,2,5
5420032036,6/12/17,2017,13,1925 N AVON ST,LOS ANGELES ,90026,2,
5420036009,12/18/17,2017,13,2147 1/4 N VALENTINE ST,LOS ANGELES ,90026,6,
5422009009,2/9/17,2017,13,2246 W EARL ST,LOS ANGELES ,90039,2,
5422010017,3/1/18,2018,13,2276 N FAIR OAK VIEW TER,LOS ANGELES ,90039,2,
5422017035,9/25/19,2019,13,2262 W FARGO ST,LOS ANGELES ,90039,4,
5422018014,3/1/18,2018,13,2251 W DUANE ST,LOS ANGELES ,90039,3,
5422019030,4/8/11,2011,13,2123 W DUANE ST,Los Angeles ,90039,1,
5423010002,11/7/22,2022,13,2210 W EFFIE ST,LOS ANGELES ,90026,2,
5423011021,12/17/13,2013,13,1656 N WATERLOO ST,Los Angeles ,90026,3,
5423017028,5/23/19,2019,13,1602 N SILVERWOOD TER,LOS ANGELES ,90026,2,
5424012006,6/25/15,2015,13,1315 N ANGELUS AVE,LOS ANGELES ,90026,1,
5424022029,6/4/14,2014,13,1427  WATERLOO ,Los Angeles ,90026,3,
5424023005,9/28/15,2015,13,1331 N WATERLOO ST,LOS ANGELES ,90026,3,
5424023007,10/31/18,2018,13,1321 N WATERLOO ST,LOS ANGELES ,90026,4,
