"store_name","address","address2","city","state","zip5","county","Source","Location"
"F & A Liquor Market","10712 Avalon Blvd","","Los Angeles","CA","90061","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Pescaderia El Capitan","4501 S Alameda St","Space P4","Vernon","CA","90058","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Whole Foods Market 10333","225 Lincoln Blvd","","Venice","CA","90291","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Walgreens 09491","10995 Magnolia Blvd","","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Azteca 99 Cents Plus","1662 1/2 E 41st St","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"99 Cents Only Stores 283","401 W Anaheim St","","Wilmington","CA","90744","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Green Dairy","6400 S Western Ave","","Los Angeles","CA","90047","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Emile's Mobil Llc","1166 S Soto St","","Los Angeles","CA","90023","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mia's Mini Market","3900 Denker Ave","","Los Angeles","CA","90062","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cocos Place","808 Blades St","","Los Angeles","CA","90063","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Js Trading Enterprise Inc","1401 S Hill St","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Woodland Hills Grocery","19964 Ventura Blvd","","Woodland Hills","CA","91364","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Raul's Market","11214 S Central Ave","","Los Angeles","CA","90059","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Steves Liquor And Market","1501 E 22nd St","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 4668","12144 Magnolia Blvd","","Valley Village","CA","91607","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"L.A. Mini Market","100 E Century Blvd","Ste C","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 1084","19337 Victory Blvd","","Tarzana","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Amazon Woodland Hills","6245 Topanga Canyon Blvd","","Woodland Hills","CA","91367","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Cimarron Market","2679 Cimarron St","","Los Angeles","CA","90018","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Famila Meat Market","2202 S Hoover St","Ste E","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"A & S Market","10867 Venice Blvd","","Los Angeles","CA","90034","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Century Arco","9922 S Main St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Seafood City Supermarket","16130 Nordhoff St","","North Hills","CA","91343","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Montoya's Mini Market","6726 S San Pedro St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Mesa Liquor , Inc","13127 San Fernando Rd","Ste 101","Sylmar","CA","91342","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7- Star Liquor & Market N/A","4217 W 3rd St","Ste C","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Gas Club Arco Am Pm 42712","19304 Saticoy St","","Reseda","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Bodega Meat Market And Produce","10915 San Fernando Rd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Best Market","4275 S Hoover St","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Crazy Q Bargain 1","8620 Orchard Ave","","Los Angeles","CA","90044","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mr. Tony Meat Market","6200 S Western Ave","","Los Angeles","CA","90047","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Angelica's Market","8902 Avalon Blvd","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9144","7021 HOLLYWOOD BLVD","","LOS ANGELES","CA","90028","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 39219","4901 Santa Monica Blvd","","Los Angeles","CA","90029","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 3791","1431 W Knox St","Ste 400","Torrance","CA","90501","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 3826","20936 Roscoe Blvd","","Canoga Park","CA","91304","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dollar Tree 3907","12809 Sherman Way","","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Wons Liquor & Market","2001 Riverside Dr","","Los Angeles","CA","90039","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Smart and Final 484","845 S Figueroa St","Ste 100","Los Angeles","CA","90017","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"4 Diamantes Market","4753 S Broadway","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"RALPHS GROCERY CO.  646","18010 Chatsworth St","","Granada Hills","CA","91344","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"GARCIA MINI MARKET 2","4050 Broadway Pl","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Galdamez Minimarket","5111 Alhambra Ave","","Los Angeles","CA","90032","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target 3262","4211 Eagle Rock Blvd","","Los Angeles","CA","90065","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9576","10889 Wellworth Ave","","Los Angeles","CA","90024","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9580","5101 W Rodeo Rd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Albertsons 699","28090 S Western Ave","","San Pedro","CA","90732","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Chevron 1864","4000 S Figueroa St","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ROYAL LIQUOR MARKET","5600 Cahuenga Blvd","","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Wey Up Market","3148 W Florence Ave","","Los Angeles","CA","90043","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Northgate Market 38","944 E Slauson Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"LORENZO CORPORATION","19061 Parthenia St","","Northridge","CA","91324","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"San Diego Market Partnership","1131 S Union Ave","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Louies Liquor 2","13360 Sherman Way","","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Tramels Market","6129 S Normandie Ave","","Los Angeles","CA","90044","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Al's Liqour","10751 S Figueroa St","","Los Angeles","CA","90061","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Genuine Petroleum Company, Inc","13605 Roscoe Blvd","","Panorama City","CA","91402","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9533","19783 Rinaldi St","","Porter Ranch","CA","91326","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 26747B","6660 W Sunset Blvd","","Los Angeles","CA","90028","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"UNITED OIL 149","7200 Woodman Ave","","Van Nuys","CA","91405","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 6976","4414 York Blvd","","Los Angeles","CA","90041","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 11215","555 North Broadway","#B101","Los Angeles","CA","90012","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9571","950 N Western Ave","","San Pedro","CA","90732","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Union Plaza Market","1629 W 6th St","","Los Angeles","CA","90017","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"VONS 2077","3118 S Sepulveda Blvd","","Los Angeles","CA","90034","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 13847","11348 Sunburst St","","Sylmar","CA","91342","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Sinnar","2853 Crenshaw Blvd","Unit B","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Big Lots 4137","21910 Sherman Way","","Canoga Park","CA","91303","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Pee Wee Liquor Market","5323 S Broadway","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 25304D","8500 W Olympic Blvd","","Los Angeles","CA","90035","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Van Nuys Live & Fresh Poultry","14547 Arminta St","Ste E","Panorama City","CA","91402","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"EL RANCERITO MEAT MARKET","17734 Saticoy St","Ste B","Reseda","CA","91335","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-ELEVEN 18818 B","17001 Nordhoff St","","Northridge","CA","91325","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"OBICHI ENTERPRISES","4750 1/2 W Washington Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"ARROW LIQUOR AND JR MARKET","12521 Vanowen St","","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Vallarta Supermarket 9","10859 Oxnard St","","North Hollywood","CA","91606","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Frank Produce","420 S Catalina St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 39095A","12403 Venice Blvd","","Los Angeles","CA","90066","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Chevron Extra Mile 356844","449 W Imperial Hwy","","Los Angeles","CA","90061","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 17498 D","14557 Victory Blvd","","Van Nuys","CA","91411","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Super Fresh Meat Market","2207 W 54th St","","Los Angeles","CA","90043","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Johns Meat Market","11151 Avalon Blvd","Ste 107","Los Angeles","CA","90061","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Bombay Market N/A","21016 Devonshire St","","Chatsworth","CA","91311","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target Store T-0228","6635 Fallbrook Ave","","West Hills","CA","91307","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Meal Time Market","11201 S Figueroa St","","Los Angeles","CA","90061","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 104","310 E Manchester Ave","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 101","701 E Jefferson Blvd","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 108","4373 S Vermont Ave","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 103","9127 S Figueroa St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 107","4700 S Broadway","","Los Angeles","CA","90037","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 106","500 S Pacific Ave","","San Pedro","CA","90731","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 102","1309 S Alvarado St","","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"STAR MARKET","12146 Santa Monica Blvd","","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CREST JR. MARKET & LIQUOR","2541 W 3rd St","","Los Angeles","CA","90057","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"United Pacific 0106","305 W Anaheim St","","Wilmington","CA","90744","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9582","3741 Crenshaw Blvd","","Los Angeles","CA","90016","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9603","201 N Los Angeles St","","Los Angeles","CA","90012","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9605","10181 Reseda Blvd","","Northridge","CA","91324","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 26916","1202 Anaheim St","","Harbor City","CA","90710","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Vernon Market","272 E Vernon Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mousaler Inc.","12523 Victory Blvd","","North Hollywood","CA","91606","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"FOOD 4 LESS  309","9635 Laurel Canyon Blvd","","Arleta","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"LAX C INC","1100 N Main St","","Los Angeles","CA","90012","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 11028","1026 S Broadway","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"A & D Liquor Mart N/A","12650 Sherman Way","Ste 18","North Hollywood","CA","91605","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mini Market Acosta","2805 S Vermont Ave","","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Jk Market","6333 S Broadway","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9503","8490 Beverly Blvd","","Los Angeles","CA","90048","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 6582","225 Main St","","Venice","CA","90291","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Numero Uno Market 105","2226 S San Pedro St","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"El Super 18","5610 York Blvd","","Los Angeles","CA","90042","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 19387","8960 Woodman Ave","","Arleta","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 39833 A","3672 W 3rd St","","Los Angeles","CA","90020","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"FOOD 4 LESS 377","12765 Van Nuys Blvd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"VONS 2665","4520 W Sunset Blvd","","Los Angeles","CA","90027","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Expresion Oxaquena 2","3078 W Pico Blvd","","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Dales Liquor","14040 Burbank Blvd","","Sherman Oaks","CA","91401","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 18820 D","11143 Venice Blvd","","Los Angeles","CA","90034","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ez Liquor Stop","2135 N San Fernando Rd","","Los Angeles","CA","90065","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"La Potosina Meat & Market","13439 Osborne St","Ste 5","Arleta","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9527","12100 Ventura Blvd","","Studio City","CA","91604","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"JAY'S MARKET","4000 W Pico Blvd","","Los Angeles","CA","90019","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"SMART & FINAL 371","5555 Wilshire Blvd","","Los Angeles","CA","90036","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Big Saver Food 1","3000 N Broadway","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"SMART & FINAL 456","3607 S Vermont Ave","","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"S F V Super Dollar","7025 Topanga Canyon Blvd","","Canoga Park","CA","91303","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"A & A MARKET & LIQUOR","6709 S Normandie Ave","","Los Angeles","CA","90044","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Fancy Food","6023 1/2 Reseda Blvd","","Tarzana","CA","91356","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven Store 18534C","5763 Hollywood Blvd","","Hollywood","CA","90028","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"DEL GAUDIOS MARKET","10567 San Fernando Rd","","Pacoima","CA","91331","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"FOOD 4 LESS  323","16530 Sherman Way","","Van Nuys","CA","91406","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ralphs Fresh Fare 70","20060 Ventura Blvd","","Woodland Hills","CA","91364","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ana's Market","6601 S Main St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"98th Street OK Market","9727 S Figueroa St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 16114 C","10834 Santa Monica Blvd","","Los Angeles","CA","90025","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 18869","10565 Riverside Dr","","Toluca Lake","CA","91602","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Mexicano Wabash Market","2844 Wabash Ave","","Los Angeles","CA","90033","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Eleven Store 37150 B","600 E Imperial Hwy","","Los Angeles","CA","90059","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven Store 24171C","2512 S Figueroa St","","Los Angeles","CA","90007","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"METRO FRESH","3183 Wilshire Blvd","Ste 173","Los Angeles","CA","90010","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"United Pacific 5605","2250 N Figueroa St","","Los Angeles","CA","90065","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"San Pedro Market","968 S San Pedro St","","Los Angeles","CA","90015","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9613","23357 Mulholland Dr","","Woodland Hills","CA","91364","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Big Sav Discount","1026 N Wilmington Blvd","","Wilmington","CA","90744","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven Store 25484","8724 Foothill Blvd","","Sunland","CA","91040","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Tienda Quetzal","4625 S Central Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Verdugo Mini Mart","4108 1/2 Verdugo Rd","","Los Angeles","CA","90065","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Jt Corner Liquor","9716 S Main St","","Los Angeles","CA","90003","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Toads Market","2000 Eastlake Ave","","Los Angeles","CA","90031","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7 Kings Mini Market","17646 Lassen St","Ste 1","Northridge","CA","91325","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"55th Street Marklet","5428 Hooper Ave","","Los Angeles","CA","90011","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target Store T-1307","5711 Sepulveda Blvd","","Van Nuys","CA","91411","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target Store T-1309","14920 Raymer St","","Van Nuys","CA","91405","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Target Store T-1408","2626 Colorado Blvd","","Los Angeles","CA","90041","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-ELEVEN 18819 D","10660 Sepulveda Blvd","","Mission Hills","CA","91345","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Main Market","105 E 7th St","","Los Angeles","CA","90014","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Beach Point Mart","421 Ocean Front Walk","101 C D","Venice","CA","90291","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Ess Service Station CK 2211270","11680 Burbank Blvd","","North Hollywood","CA","91601","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 39152","2377 W Pico Blvd","","Los Angeles","CA","90006","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 29415","22401 Ventura Blvd","Ste A","Woodland Hills","CA","91364","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"CVS Pharmacy 9325","11941 San Vicente Blvd","","Los Angeles","CA","90049","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Virgil Square Market","721 N Virgil Ave","","Los Angeles","CA","90029","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"Camila's Nutrition Inc.","8628 S Central Ave","","Los Angeles","CA","90002","LOS ANGELES","USDA","Los Angeles (City, 2020)"
"7-Eleven 19670","11351 Moorpark St","","North Hollywood","CA","91602","LOS ANGELES","USDA","Los Angeles (City, 2020)"
