Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14006_001
"060375781001","Block Group 1, Census Tract 5781, Los Angeles County, California","ACSSF","ca","150","00","0021373",,,,,"06","037",,,"578100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375781001","Block Group 1",,,,
"060375990001","Block Group 1, Census Tract 5990, Los Angeles County, California","ACSSF","ca","150","00","0021374",,,,,"06","037",,,"599000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375990001","Block Group 1",,,,65643
"060375990002","Block Group 2, Census Tract 5990, Los Angeles County, California","ACSSF","ca","150","00","0021375",,,,,"06","037",,,"599000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375990002","Block Group 2",,,,91789
"060375990003","Block Group 3, Census Tract 5990, Los Angeles County, California","ACSSF","ca","150","00","0021376",,,,,"06","037",,,"599000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375990003","Block Group 3",,,,81875
"060375990004","Block Group 4, Census Tract 5990, Los Angeles County, California","ACSSF","ca","150","00","0021377",,,,,"06","037",,,"599000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375990004","Block Group 4",,,,78606
"060375991001","Block Group 1, Census Tract 5991, Los Angeles County, California","ACSSF","ca","150","00","0021378",,,,,"06","037",,,"599100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375991001","Block Group 1",,,,
"060375991002","Block Group 2, Census Tract 5991, Los Angeles County, California","ACSSF","ca","150","00","0021379",,,,,"06","037",,,"599100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375991002","Block Group 2",,,,
"060376001001","Block Group 1, Census Tract 6001, Los Angeles County, California","ACSSF","ca","150","00","0021380",,,,,"06","037",,,"600100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376001001","Block Group 1",,,,43655
"060376001002","Block Group 2, Census Tract 6001, Los Angeles County, California","ACSSF","ca","150","00","0021381",,,,,"06","037",,,"600100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376001002","Block Group 2",,,,52868
"060376001003","Block Group 3, Census Tract 6001, Los Angeles County, California","ACSSF","ca","150","00","0021382",,,,,"06","037",,,"600100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376001003","Block Group 3",,,,33889
"060376002011","Block Group 1, Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","150","00","0021383",,,,,"06","037",,,"600201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002011","Block Group 1",,,,41923
"060376002012","Block Group 2, Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","150","00","0021384",,,,,"06","037",,,"600201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002012","Block Group 2",,,,42383
"060376002013","Block Group 3, Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","150","00","0021385",,,,,"06","037",,,"600201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002013","Block Group 3",,,,
"060376002021","Block Group 1, Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","150","00","0021386",,,,,"06","037",,,"600202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002021","Block Group 1",,,,34653
"060376002022","Block Group 2, Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","150","00","0021387",,,,,"06","037",,,"600202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002022","Block Group 2",,,,27303
"060376002023","Block Group 3, Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","150","00","0021388",,,,,"06","037",,,"600202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376002023","Block Group 3",,,,34563
"060376003021","Block Group 1, Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","150","00","0021389",,,,,"06","037",,,"600302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003021","Block Group 1",,,,68813
"060376003022","Block Group 2, Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","150","00","0021390",,,,,"06","037",,,"600302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003022","Block Group 2",,,,61944
"060376003023","Block Group 3, Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","150","00","0021391",,,,,"06","037",,,"600302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003023","Block Group 3",,,,103477
"060376003031","Block Group 1, Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","150","00","0021392",,,,,"06","037",,,"600303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003031","Block Group 1",,,,53462
"060376003032","Block Group 2, Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","150","00","0021393",,,,,"06","037",,,"600303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003032","Block Group 2",,,,28349
"060376003033","Block Group 3, Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","150","00","0021394",,,,,"06","037",,,"600303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003033","Block Group 3",,,,52581
"060376003041","Block Group 1, Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","150","00","0021395",,,,,"06","037",,,"600304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003041","Block Group 1",,,,49800
"060376003042","Block Group 2, Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","150","00","0021396",,,,,"06","037",,,"600304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003042","Block Group 2",,,,60990
"060376003043","Block Group 3, Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","150","00","0021397",,,,,"06","037",,,"600304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376003043","Block Group 3",,,,36875
"060376004001","Block Group 1, Census Tract 6004, Los Angeles County, California","ACSSF","ca","150","00","0021398",,,,,"06","037",,,"600400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376004001","Block Group 1",,,,
"060376004002","Block Group 2, Census Tract 6004, Los Angeles County, California","ACSSF","ca","150","00","0021399",,,,,"06","037",,,"600400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376004002","Block Group 2",,,,98833
"060376004003","Block Group 3, Census Tract 6004, Los Angeles County, California","ACSSF","ca","150","00","0021400",,,,,"06","037",,,"600400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376004003","Block Group 3",,,,57917
"060376004004","Block Group 4, Census Tract 6004, Los Angeles County, California","ACSSF","ca","150","00","0021401",,,,,"06","037",,,"600400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376004004","Block Group 4",,,,108750
"060376005011","Block Group 1, Census Tract 6005.01, Los Angeles County, California","ACSSF","ca","150","00","0021402",,,,,"06","037",,,"600501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376005011","Block Group 1",,,,82917
"060376005012","Block Group 2, Census Tract 6005.01, Los Angeles County, California","ACSSF","ca","150","00","0021403",,,,,"06","037",,,"600501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376005012","Block Group 2",,,,85268
"060376006011","Block Group 1, Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","150","00","0021404",,,,,"06","037",,,"600601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376006011","Block Group 1",,,,59000
"060376006012","Block Group 2, Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","150","00","0021405",,,,,"06","037",,,"600601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376006012","Block Group 2",,,,97039
"060376006013","Block Group 3, Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","150","00","0021406",,,,,"06","037",,,"600601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376006013","Block Group 3",,,,86250
"060376006021","Block Group 1, Census Tract 6006.02, Los Angeles County, California","ACSSF","ca","150","00","0021407",,,,,"06","037",,,"600602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376006021","Block Group 1",,,,52569
"060376007021","Block Group 1, Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","150","00","0021408",,,,,"06","037",,,"600702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007021","Block Group 1",,,,79018
"060376007022","Block Group 2, Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","150","00","0021409",,,,,"06","037",,,"600702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007022","Block Group 2",,,,94594
"060376007023","Block Group 3, Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","150","00","0021410",,,,,"06","037",,,"600702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007023","Block Group 3",,,,105928
"060376007031","Block Group 1, Census Tract 6007.03, Los Angeles County, California","ACSSF","ca","150","00","0021411",,,,,"06","037",,,"600703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007031","Block Group 1",,,,80859
"060376007041","Block Group 1, Census Tract 6007.04, Los Angeles County, California","ACSSF","ca","150","00","0021412",,,,,"06","037",,,"600704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007041","Block Group 1",,,,76806
"060376007042","Block Group 2, Census Tract 6007.04, Los Angeles County, California","ACSSF","ca","150","00","0021413",,,,,"06","037",,,"600704","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376007042","Block Group 2",,,,78326
"060376008011","Block Group 1, Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","150","00","0021414",,,,,"06","037",,,"600801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008011","Block Group 1",,,,95536
"060376008012","Block Group 2, Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","150","00","0021415",,,,,"06","037",,,"600801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008012","Block Group 2",,,,68611
"060376008013","Block Group 3, Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","150","00","0021416",,,,,"06","037",,,"600801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008013","Block Group 3",,,,155750
"060376008014","Block Group 4, Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","150","00","0021417",,,,,"06","037",,,"600801","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008014","Block Group 4",,,,121705
"060376008021","Block Group 1, Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","150","00","0021418",,,,,"06","037",,,"600802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008021","Block Group 1",,,,99125
"060376008022","Block Group 2, Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","150","00","0021419",,,,,"06","037",,,"600802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008022","Block Group 2",,,,
"060376008023","Block Group 3, Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","150","00","0021420",,,,,"06","037",,,"600802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376008023","Block Group 3",,,,50870
"060376009021","Block Group 1, Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","150","00","0021421",,,,,"06","037",,,"600902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009021","Block Group 1",,,,62232
"060376009022","Block Group 2, Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","150","00","0021422",,,,,"06","037",,,"600902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009022","Block Group 2",,,,42680
"060376009023","Block Group 3, Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","150","00","0021423",,,,,"06","037",,,"600902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009023","Block Group 3",,,,46875
"060376009024","Block Group 4, Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","150","00","0021424",,,,,"06","037",,,"600902","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009024","Block Group 4",,,,57426
"060376009111","Block Group 1, Census Tract 6009.11, Los Angeles County, California","ACSSF","ca","150","00","0021425",,,,,"06","037",,,"600911","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009111","Block Group 1",,,,71406
"060376009112","Block Group 2, Census Tract 6009.11, Los Angeles County, California","ACSSF","ca","150","00","0021426",,,,,"06","037",,,"600911","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009112","Block Group 2",,,,76023
"060376009121","Block Group 1, Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","150","00","0021427",,,,,"06","037",,,"600912","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009121","Block Group 1",,,,71587
"060376009122","Block Group 2, Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","150","00","0021428",,,,,"06","037",,,"600912","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009122","Block Group 2",,,,69688
"060376009123","Block Group 3, Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","150","00","0021429",,,,,"06","037",,,"600912","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376009123","Block Group 3",,,,66806
"060376010011","Block Group 1, Census Tract 6010.01, Los Angeles County, California","ACSSF","ca","150","00","0021430",,,,,"06","037",,,"601001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376010011","Block Group 1",,,,137943
"060376010012","Block Group 2, Census Tract 6010.01, Los Angeles County, California","ACSSF","ca","150","00","0021431",,,,,"06","037",,,"601001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376010012","Block Group 2",,,,22668
"060376010021","Block Group 1, Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","150","00","0021432",,,,,"06","037",,,"601002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376010021","Block Group 1",,,,81688
"060376010022","Block Group 2, Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","150","00","0021433",,,,,"06","037",,,"601002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376010022","Block Group 2",,,,29043
"060376010023","Block Group 3, Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","150","00","0021434",,,,,"06","037",,,"601002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376010023","Block Group 3",,,,61763
"060376011001","Block Group 1, Census Tract 6011, Los Angeles County, California","ACSSF","ca","150","00","0021435",,,,,"06","037",,,"601100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376011001","Block Group 1",,,,49954
"060376011002","Block Group 2, Census Tract 6011, Los Angeles County, California","ACSSF","ca","150","00","0021436",,,,,"06","037",,,"601100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376011002","Block Group 2",,,,45139
"060376011003","Block Group 3, Census Tract 6011, Los Angeles County, California","ACSSF","ca","150","00","0021437",,,,,"06","037",,,"601100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376011003","Block Group 3",,,,56310
"060376012021","Block Group 1, Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","150","00","0021438",,,,,"06","037",,,"601202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012021","Block Group 1",,,,63977
"060376012022","Block Group 2, Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","150","00","0021439",,,,,"06","037",,,"601202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012022","Block Group 2",,,,74091
"060376012023","Block Group 3, Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","150","00","0021440",,,,,"06","037",,,"601202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012023","Block Group 3",,,,72014
"060376012111","Block Group 1, Census Tract 6012.11, Los Angeles County, California","ACSSF","ca","150","00","0021441",,,,,"06","037",,,"601211","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012111","Block Group 1",,,,42308
"060376012112","Block Group 2, Census Tract 6012.11, Los Angeles County, California","ACSSF","ca","150","00","0021442",,,,,"06","037",,,"601211","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012112","Block Group 2",,,,43333
"060376012121","Block Group 1, Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","150","00","0021443",,,,,"06","037",,,"601212","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012121","Block Group 1",,,,49743
"060376012122","Block Group 2, Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","150","00","0021444",,,,,"06","037",,,"601212","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012122","Block Group 2",,,,57560
"060376012123","Block Group 3, Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","150","00","0021445",,,,,"06","037",,,"601212","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012123","Block Group 3",,,,57532
"060376012124","Block Group 4, Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","150","00","0021446",,,,,"06","037",,,"601212","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376012124","Block Group 4",,,,64539
"060376013011","Block Group 1, Census Tract 6013.01, Los Angeles County, California","ACSSF","ca","150","00","0021447",,,,,"06","037",,,"601301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013011","Block Group 1",,,,86359
"060376013012","Block Group 2, Census Tract 6013.01, Los Angeles County, California","ACSSF","ca","150","00","0021448",,,,,"06","037",,,"601301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013012","Block Group 2",,,,67708
"060376013021","Block Group 1, Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","150","00","0021449",,,,,"06","037",,,"601302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013021","Block Group 1",,,,
"060376013022","Block Group 2, Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","150","00","0021450",,,,,"06","037",,,"601302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013022","Block Group 2",,,,87295
"060376013023","Block Group 3, Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","150","00","0021451",,,,,"06","037",,,"601302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013023","Block Group 3",,,,61304
"060376013024","Block Group 4, Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","150","00","0021452",,,,,"06","037",,,"601302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013024","Block Group 4",,,,52344
"060376013031","Block Group 1, Census Tract 6013.03, Los Angeles County, California","ACSSF","ca","150","00","0021453",,,,,"06","037",,,"601303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013031","Block Group 1",,,,57328
"060376013032","Block Group 2, Census Tract 6013.03, Los Angeles County, California","ACSSF","ca","150","00","0021454",,,,,"06","037",,,"601303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013032","Block Group 2",,,,56771
"060376013033","Block Group 3, Census Tract 6013.03, Los Angeles County, California","ACSSF","ca","150","00","0021455",,,,,"06","037",,,"601303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376013033","Block Group 3",,,,39500
"060376014011","Block Group 1, Census Tract 6014.01, Los Angeles County, California","ACSSF","ca","150","00","0021456",,,,,"06","037",,,"601401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014011","Block Group 1",,,,52532
"060376014012","Block Group 2, Census Tract 6014.01, Los Angeles County, California","ACSSF","ca","150","00","0021457",,,,,"06","037",,,"601401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014012","Block Group 2",,,,41602
"060376014013","Block Group 3, Census Tract 6014.01, Los Angeles County, California","ACSSF","ca","150","00","0021458",,,,,"06","037",,,"601401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014013","Block Group 3",,,,60025
"060376014021","Block Group 1, Census Tract 6014.02, Los Angeles County, California","ACSSF","ca","150","00","0021459",,,,,"06","037",,,"601402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014021","Block Group 1",,,,84440
"060376014022","Block Group 2, Census Tract 6014.02, Los Angeles County, California","ACSSF","ca","150","00","0021460",,,,,"06","037",,,"601402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014022","Block Group 2",,,,100875
"060376014023","Block Group 3, Census Tract 6014.02, Los Angeles County, California","ACSSF","ca","150","00","0021461",,,,,"06","037",,,"601402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014023","Block Group 3",,,,41125
"060376014024","Block Group 4, Census Tract 6014.02, Los Angeles County, California","ACSSF","ca","150","00","0021462",,,,,"06","037",,,"601402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376014024","Block Group 4",,,,51875
"060376015011","Block Group 1, Census Tract 6015.01, Los Angeles County, California","ACSSF","ca","150","00","0021463",,,,,"06","037",,,"601501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376015011","Block Group 1",,,,60313
"060376015012","Block Group 2, Census Tract 6015.01, Los Angeles County, California","ACSSF","ca","150","00","0021464",,,,,"06","037",,,"601501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376015012","Block Group 2",,,,36250
"060376015021","Block Group 1, Census Tract 6015.02, Los Angeles County, California","ACSSF","ca","150","00","0021465",,,,,"06","037",,,"601502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376015021","Block Group 1",,,,45658
"060376015022","Block Group 2, Census Tract 6015.02, Los Angeles County, California","ACSSF","ca","150","00","0021466",,,,,"06","037",,,"601502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376015022","Block Group 2",,,,64333
"060376016001","Block Group 1, Census Tract 6016, Los Angeles County, California","ACSSF","ca","150","00","0021467",,,,,"06","037",,,"601600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376016001","Block Group 1",,,,
"060376016002","Block Group 2, Census Tract 6016, Los Angeles County, California","ACSSF","ca","150","00","0021468",,,,,"06","037",,,"601600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376016002","Block Group 2",,,,62794
"060376016003","Block Group 3, Census Tract 6016, Los Angeles County, California","ACSSF","ca","150","00","0021469",,,,,"06","037",,,"601600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376016003","Block Group 3",,,,45227
"060376017001","Block Group 1, Census Tract 6017, Los Angeles County, California","ACSSF","ca","150","00","0021470",,,,,"06","037",,,"601700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376017001","Block Group 1",,,,
"060376017002","Block Group 2, Census Tract 6017, Los Angeles County, California","ACSSF","ca","150","00","0021471",,,,,"06","037",,,"601700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376017002","Block Group 2",,,,36892
"060376017003","Block Group 3, Census Tract 6017, Los Angeles County, California","ACSSF","ca","150","00","0021472",,,,,"06","037",,,"601700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376017003","Block Group 3",,,,60682
"060376018011","Block Group 1, Census Tract 6018.01, Los Angeles County, California","ACSSF","ca","150","00","0021473",,,,,"06","037",,,"601801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376018011","Block Group 1",,,,47738
"060376018012","Block Group 2, Census Tract 6018.01, Los Angeles County, California","ACSSF","ca","150","00","0021474",,,,,"06","037",,,"601801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376018012","Block Group 2",,,,43333
"060376018021","Block Group 1, Census Tract 6018.02, Los Angeles County, California","ACSSF","ca","150","00","0021475",,,,,"06","037",,,"601802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376018021","Block Group 1",,,,82885
"060376018022","Block Group 2, Census Tract 6018.02, Los Angeles County, California","ACSSF","ca","150","00","0021476",,,,,"06","037",,,"601802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376018022","Block Group 2",,,,89191
"060376018023","Block Group 3, Census Tract 6018.02, Los Angeles County, California","ACSSF","ca","150","00","0021477",,,,,"06","037",,,"601802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376018023","Block Group 3",,,,41838
"060376019001","Block Group 1, Census Tract 6019, Los Angeles County, California","ACSSF","ca","150","00","0021478",,,,,"06","037",,,"601900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376019001","Block Group 1",,,,68580
"060376019002","Block Group 2, Census Tract 6019, Los Angeles County, California","ACSSF","ca","150","00","0021479",,,,,"06","037",,,"601900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376019002","Block Group 2",,,,62273
"060376020021","Block Group 1, Census Tract 6020.02, Los Angeles County, California","ACSSF","ca","150","00","0021480",,,,,"06","037",,,"602002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376020021","Block Group 1",,,,61818
"060376020022","Block Group 2, Census Tract 6020.02, Los Angeles County, California","ACSSF","ca","150","00","0021481",,,,,"06","037",,,"602002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376020022","Block Group 2",,,,72500
"060376020031","Block Group 1, Census Tract 6020.03, Los Angeles County, California","ACSSF","ca","150","00","0021482",,,,,"06","037",,,"602003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060376020031","Block Group 1",,,,46569
